country_or_area,year,value,category
Belgium,2009,125811.802,ghgs_without_land
Belgium,2008,138749.6261,ghgs_without_land
Belgium,2007,136451.3393,ghgs_without_land
Belgium,2006,141046.7075,ghgs_without_land
Belgium,2005,144803.082,ghgs_without_land
Belgium,2004,148971.4048,ghgs_without_land
Belgium,2003,147579.0697,ghgs_without_land
Belgium,2002,147240.3653,ghgs_without_land
Belgium,2001,147626.1335,ghgs_without_land
Belgium,2000,149213.0172,ghgs_without_land
Belgium,1999,148062.4436,ghgs_without_land
Belgium,1998,154340.3929,ghgs_without_land
Belgium,1997,149163.4559,ghgs_without_land
Belgium,1996,157656.6871,ghgs_without_land
Belgium,1995,154020.2937,ghgs_without_land
Belgium,1994,151882.3725,ghgs_without_land
Belgium,1993,147393.3946,ghgs_without_land
Belgium,1992,148384.7268,ghgs_without_land
Belgium,1991,148825.6994,ghgs_without_land
Belgium,1990,146021.2368,ghgs_without_land
Bulgaria,2014,57807.59297,ghgs_without_land
Bulgaria,2013,55597.02575,ghgs_without_land
Bulgaria,2012,60723.49102,ghgs_without_land
Bulgaria,2011,65857.60408,ghgs_without_land
Bulgaria,2010,60519.19628,ghgs_without_land
Bulgaria,2009,57835.97274,ghgs_without_land
Bulgaria,2008,66725.30936,ghgs_without_land
Bulgaria,2007,67942.41863,ghgs_without_land
Bulgaria,2006,64118.39556,ghgs_without_land
Bulgaria,2005,63458.90277,ghgs_without_land
Bulgaria,2004,63230.72951,ghgs_without_land
Bulgaria,2003,64021.36651,ghgs_without_land
Bulgaria,2002,59282.00586,ghgs_without_land
Bulgaria,2001,62221.33583,ghgs_without_land
Bulgaria,2000,59155.05625,ghgs_without_land
Bulgaria,1999,60090.10774,ghgs_without_land
Bulgaria,1998,66848.66464,ghgs_without_land
Bulgaria,1997,70904.42179,ghgs_without_land
Bulgaria,1996,74381.08745,ghgs_without_land
Bulgaria,1995,74262.08009,ghgs_without_land
Bulgaria,1994,72765.6151,ghgs_without_land
Bulgaria,1993,76195.29913,ghgs_without_land
Bulgaria,1992,77199.34618,ghgs_without_land
Bulgaria,1991,81926.01937,ghgs_without_land
Bulgaria,1990,103450.7842,ghgs_without_land
Canada,2014,732418.8832,ghgs_without_land
Canada,2013,731424.0896,ghgs_without_land
Canada,2012,718346.8869,ghgs_without_land
Canada,2011,709764.4698,ghgs_without_land
Canada,2010,706402.8735,ghgs_without_land
Canada,2009,696312.1966,ghgs_without_land
Canada,2008,739036.7281,ghgs_without_land
Canada,2007,758431.1799,ghgs_without_land
Canada,2006,738096.4881,ghgs_without_land
Canada,2005,747457.794,ghgs_without_land
Canada,2004,756240.2066,ghgs_without_land
Canada,2003,754970.6488,ghgs_without_land
Canada,2002,736272.7864,ghgs_without_land
Canada,2001,733454.1852,ghgs_without_land
Canada,2000,744240.712,ghgs_without_land
Canada,1999,721673.2466,ghgs_without_land
Canada,1998,707998.0835,ghgs_without_land
Canada,1997,700407.4044,ghgs_without_land
Canada,1996,684666.7165,ghgs_without_land
Canada,1995,665304.2784,ghgs_without_land
Canada,1994,646008.2111,ghgs_without_land
Canada,1993,624641.4734,ghgs_without_land
Canada,1992,622763.7611,ghgs_without_land
Canada,1991,605548.1159,ghgs_without_land
Canada,1990,612866.0515,ghgs_without_land
Croatia,2014,22898.87816,ghgs_without_land
Croatia,2013,23770.55277,ghgs_without_land
Croatia,2012,24734.64982,ghgs_without_land
Croatia,2011,26773.82634,ghgs_without_land
Croatia,2010,27280.22983,ghgs_without_land
Croatia,2009,27909.1257,ghgs_without_land
Croatia,2008,29825.9472,ghgs_without_land
Croatia,2007,30972.91209,ghgs_without_land
Croatia,2006,29555.68223,ghgs_without_land
Croatia,2005,29285.75158,ghgs_without_land
Croatia,2004,28875.98477,ghgs_without_land
Croatia,2003,28782.82133,ghgs_without_land
Croatia,2002,27420.09657,ghgs_without_land
Croatia,2001,26394.04568,ghgs_without_land
Croatia,2000,25172.96286,ghgs_without_land
Croatia,1999,25519.08337,ghgs_without_land
Croatia,1998,24459.71085,ghgs_without_land
Croatia,1997,24126.27377,ghgs_without_land
Croatia,1996,22882.96315,ghgs_without_land
Croatia,1995,22296.16725,ghgs_without_land
Croatia,1994,21712.76398,ghgs_without_land
Croatia,1993,22658.29448,ghgs_without_land
Croatia,1992,22538.0339,ghgs_without_land
Croatia,1991,24408.68379,ghgs_without_land
Croatia,1990,31204.63126,ghgs_without_land
Cyprus,2014,8453.767413,ghgs_without_land
Cyprus,2013,8020.09847,ghgs_without_land
Cyprus,2012,8769.366026,ghgs_without_land
Cyprus,2011,9296.16313,ghgs_without_land
Cyprus,2010,9571.65722,ghgs_without_land
Cyprus,2009,9872.183688,ghgs_without_land
Cyprus,2008,10093.26997,ghgs_without_land
Cyprus,2007,9913.234617,ghgs_without_land
Cyprus,2006,9567.547193,ghgs_without_land
Cyprus,2005,9307.980559,ghgs_without_land
Cyprus,2004,9144.371422,ghgs_without_land
Cyprus,2003,8914.583093,ghgs_without_land
Cyprus,2002,8519.081403,ghgs_without_land
Cyprus,2001,8282.548071,ghgs_without_land
Cyprus,2000,8326.885734,ghgs_without_land
Cyprus,1999,8059.083391,ghgs_without_land
Cyprus,1998,7799.559257,ghgs_without_land
Cyprus,1997,7473.095092,ghgs_without_land
Cyprus,1996,7343.53788,ghgs_without_land
Cyprus,1995,7046.932611,ghgs_without_land
Cyprus,1994,7103.132678,ghgs_without_land
Cyprus,1993,6858.740687,ghgs_without_land
Cyprus,1992,6559.330635,ghgs_without_land
Cyprus,1991,6121.529001,ghgs_without_land
Cyprus,1990,5624.649922,ghgs_without_land
Czech Republic,2014,124245.6431,ghgs_without_land
Czech Republic,2013,128972.7743,ghgs_without_land
Czech Republic,2012,132865.2498,ghgs_without_land
Czech Republic,2011,137003.6934,ghgs_without_land
Czech Republic,2010,138226.4178,ghgs_without_land
Czech Republic,2009,136167.9394,ghgs_without_land
Czech Republic,2008,144582.1259,ghgs_without_land
Czech Republic,2007,149205.2824,ghgs_without_land
Czech Republic,2006,148334.1504,ghgs_without_land
Czech Republic,2005,146556.4335,ghgs_without_land
Czech Republic,2004,148765.4376,ghgs_without_land
Czech Republic,2003,147957.6756,ghgs_without_land
Czech Republic,2002,144598.346,ghgs_without_land
Czech Republic,2001,148191.6375,ghgs_without_land
Czech Republic,2000,148624.7405,ghgs_without_land
Czech Republic,1999,139052.757,ghgs_without_land
Czech Republic,1998,148054.7935,ghgs_without_land
Czech Republic,1997,153873.8086,ghgs_without_land
Czech Republic,1996,157802.9167,ghgs_without_land
Czech Republic,1995,155629.7119,ghgs_without_land
Czech Republic,1994,155204.9049,ghgs_without_land
Czech Republic,1993,162967.2908,ghgs_without_land
Czech Republic,1992,170790.9025,ghgs_without_land
Czech Republic,1991,177638.1032,ghgs_without_land
Czech Republic,1990,196508.9276,ghgs_without_land
Denmark,2014,50785.29273,ghgs_without_land
Denmark,2013,54984.33847,ghgs_without_land
Denmark,2012,52933.97178,ghgs_without_land
Denmark,2011,57740.24675,ghgs_without_land
Denmark,2010,62944.0054,ghgs_without_land
Denmark,2009,62496.28064,ghgs_without_land
Denmark,2008,65335.98589,ghgs_without_land
Denmark,2007,69004.04269,ghgs_without_land
Denmark,2006,73622.65565,ghgs_without_land
Denmark,2005,65858.27527,ghgs_without_land
Denmark,2004,70306.84696,ghgs_without_land
Denmark,2003,76415.19588,ghgs_without_land
Denmark,2002,71446.82136,ghgs_without_land
Denmark,2001,71905.30405,ghgs_without_land
Denmark,2000,70130.8897,ghgs_without_land
Denmark,1999,74579.46303,ghgs_without_land
Denmark,1998,77025.3449,ghgs_without_land
Denmark,1997,81211.75456,ghgs_without_land
Denmark,1996,90826.2999,ghgs_without_land
Denmark,1995,77841.81978,ghgs_without_land
Denmark,1994,80897.07687,ghgs_without_land
Denmark,1993,76926.07644,ghgs_without_land
Denmark,1992,75024.69403,ghgs_without_land
Denmark,1991,80895.75344,ghgs_without_land
Denmark,1990,70245.53115,ghgs_without_land
Estonia,2014,21059.24014,ghgs_without_land
Estonia,2013,21676.70633,ghgs_without_land
Estonia,2012,19423.32536,ghgs_without_land
Estonia,2011,20485.03604,ghgs_without_land
Estonia,2010,19911.68188,ghgs_without_land
Estonia,2009,16181.96539,ghgs_without_land
Estonia,2008,19374.62399,ghgs_without_land
Estonia,2007,20816.93529,ghgs_without_land
Estonia,2006,17686.4656,ghgs_without_land
Estonia,2005,18297.67469,ghgs_without_land
Estonia,2004,19055.48748,ghgs_without_land
Estonia,2003,18782.3647,ghgs_without_land
Estonia,2002,16930.09073,ghgs_without_land
Estonia,2001,17473.02305,ghgs_without_land
Estonia,2000,17061.85258,ghgs_without_land
Estonia,1999,17358.50047,ghgs_without_land
Estonia,1998,18705.82349,ghgs_without_land
Estonia,1997,20262.1584,ghgs_without_land
Estonia,1996,20631.75266,ghgs_without_land
Estonia,1995,19934.79058,ghgs_without_land
Estonia,1994,21713.16326,ghgs_without_land
Estonia,1993,21001.97124,ghgs_without_land
Estonia,1992,26876.48065,ghgs_without_land
Estonia,1991,36794.56259,ghgs_without_land
Estonia,1990,39965.16872,ghgs_without_land
European Union,2014,4278052.251,ghgs_without_land
European Union,2013,4463077.619,ghgs_without_land
European Union,2012,4553876.226,ghgs_without_land
European Union,2011,4619894.874,ghgs_without_land
European Union,2010,4775529.259,ghgs_without_land
European Union,2009,4668298.765,ghgs_without_land
European Union,2008,5031461.291,ghgs_without_land
European Union,2007,5141105.727,ghgs_without_land
European Union,2006,5200036.32,ghgs_without_land
European Union,2005,5211185.965,ghgs_without_land
European Union,2004,5251101.601,ghgs_without_land
European Union,2003,5255793.444,ghgs_without_land
European Union,2002,5169047.496,ghgs_without_land
European Union,2001,5212778.661,ghgs_without_land
European Union,2000,5161668.587,ghgs_without_land
European Union,1999,5153484.851,ghgs_without_land
European Union,1998,5265845.71,ghgs_without_land
European Union,1997,5313562.006,ghgs_without_land
European Union,1996,5413299.633,ghgs_without_land
European Union,1995,5306108.247,ghgs_without_land
European Union,1994,5255113.716,ghgs_without_land
European Union,1993,5279950.938,ghgs_without_land
European Union,1992,5378840.527,ghgs_without_land
European Union,1991,5558236.556,ghgs_without_land
European Union,1990,5656504.16,ghgs_without_land
Finland,2014,59028.98707,ghgs_without_land
Finland,2013,63196.60163,ghgs_without_land
Finland,2012,62320.635,ghgs_without_land
Finland,2011,67947.07524,ghgs_without_land
Finland,2010,75835.02042,ghgs_without_land
Finland,2009,67575.2972,ghgs_without_land
Finland,2008,71219.44022,ghgs_without_land
Finland,2007,79096.32538,ghgs_without_land
Finland,2006,80616.2192,ghgs_without_land
Finland,2005,69426.5734,ghgs_without_land
Finland,2004,81300.61902,ghgs_without_land
Finland,2003,85082.57916,ghgs_without_land
Finland,2002,77600.20469,ghgs_without_land
Finland,2001,75171.38858,ghgs_without_land
Finland,2000,69855.01065,ghgs_without_land
Finland,1999,71755.398,ghgs_without_land
Finland,1998,72378.9825,ghgs_without_land
Finland,1997,76038.32689,ghgs_without_land
Finland,1996,77446.12727,ghgs_without_land
Finland,1995,71644.30137,ghgs_without_land
Finland,1994,75186.22055,ghgs_without_land
Finland,1993,69675.94952,ghgs_without_land
Finland,1992,67421.22772,ghgs_without_land
Finland,1991,68823.85038,ghgs_without_land
Finland,1990,71076.99553,ghgs_without_land
France,2014,464417.7952,ghgs_without_land
France,2013,491159.2659,ghgs_without_land
France,2012,492924.8852,ghgs_without_land
France,2011,491554.2885,ghgs_without_land
France,2010,518939.6333,ghgs_without_land
France,2009,510304.2921,ghgs_without_land
France,2008,530720.3606,ghgs_without_land
France,2007,537505.3809,ghgs_without_land
France,2006,546295.9939,ghgs_without_land
France,2005,557991.587,ghgs_without_land
France,2004,554620.2305,ghgs_without_land
France,2003,557264.2971,ghgs_without_land
France,2002,550666.9325,ghgs_without_land
France,2001,556514.3868,ghgs_without_land
France,2000,556461.2965,ghgs_without_land
France,1999,560359.3833,ghgs_without_land
France,1998,573371.7865,ghgs_without_land
France,1997,557135.2032,ghgs_without_land
France,1996,563711.5917,ghgs_without_land
France,1995,548820.132,ghgs_without_land
France,1994,540655.7879,ghgs_without_land
France,1993,541583.8845,ghgs_without_land
France,1992,564121.5047,ghgs_without_land
France,1991,575242.6373,ghgs_without_land
France,1990,549064.8008,ghgs_without_land
Germany,2014,901763.9388,ghgs_without_land
Germany,2013,945150.948,ghgs_without_land
Germany,2012,926338.3616,ghgs_without_land
Germany,2011,921829.7435,ghgs_without_land
Germany,2010,941038.6912,ghgs_without_land
Germany,2009,906423.0287,ghgs_without_land
Germany,2008,973942.1713,ghgs_without_land
Germany,2007,971998.3262,ghgs_without_land
Germany,2006,999043.9004,ghgs_without_land
Germany,2005,991848.6871,ghgs_without_land
Germany,2004,1017294.03,ghgs_without_land
Germany,2003,1033727.656,ghgs_without_land
Germany,2002,1036942.439,ghgs_without_land
Germany,2001,1058070.103,ghgs_without_land
Germany,2000,1043294.434,ghgs_without_land
Germany,1999,1045419.709,ghgs_without_land
Germany,1998,1078643.502,ghgs_without_land
Germany,1997,1104243.754,ghgs_without_land
Germany,1996,1138767.658,ghgs_without_land
Germany,1995,1120943.905,ghgs_without_land
Germany,1994,1124257.533,ghgs_without_land
Germany,1993,1143674.902,ghgs_without_land
Germany,1992,1152900.328,ghgs_without_land
Germany,1991,1203219.256,ghgs_without_land
Germany,1990,1249828.649,ghgs_without_land
Greece,2014,101298.1841,ghgs_without_land
Greece,2013,104564.0312,ghgs_without_land
Greece,2012,112086.4364,ghgs_without_land
Greece,2011,115576.7833,ghgs_without_land
Greece,2010,118626.5175,ghgs_without_land
Greece,2009,124697.1953,ghgs_without_land
Greece,2008,131199.9519,ghgs_without_land
Greece,2007,134852.8423,ghgs_without_land
Greece,2006,132065.2567,ghgs_without_land
Greece,2005,135924.2261,ghgs_without_land
Greece,2004,132286.0236,ghgs_without_land
Greece,2003,131655.1834,ghgs_without_land
Greece,2002,128160.9982,ghgs_without_land
Greece,2001,128248.6825,ghgs_without_land
Greece,2000,127570.605,ghgs_without_land
Greece,1999,124462.644,ghgs_without_land
Greece,1998,124288.8938,ghgs_without_land
Greece,1997,118682.4535,ghgs_without_land
Greece,1996,113843.0458,ghgs_without_land
Greece,1995,110704.1113,ghgs_without_land
Greece,1994,108402.5584,ghgs_without_land
Greece,1993,105565.3211,ghgs_without_land
Greece,1992,106017.5386,ghgs_without_land
Greece,1991,104767.8446,ghgs_without_land
Greece,1990,104716.4921,ghgs_without_land
Hungary,2014,57225.15528,ghgs_without_land
Hungary,2013,57553.8333,ghgs_without_land
Hungary,2012,60106.89997,ghgs_without_land
Hungary,2011,63808.01416,ghgs_without_land
Hungary,2010,65523.68954,ghgs_without_land
Hungary,2009,65082.92351,ghgs_without_land
Hungary,2008,71340.37003,ghgs_without_land
Hungary,2007,73091.61961,ghgs_without_land
Hungary,2006,74880.30523,ghgs_without_land
Hungary,2005,75933.27704,ghgs_without_land
Hungary,2004,76126.46663,ghgs_without_land
Hungary,2003,77192.40058,ghgs_without_land
Hungary,2002,74153.5782,ghgs_without_land
Hungary,2001,75679.34798,ghgs_without_land
Hungary,2000,73556.6927,ghgs_without_land
Hungary,1999,76610.49574,ghgs_without_land
Hungary,1998,76067.05569,ghgs_without_land
Hungary,1997,76553.808,ghgs_without_land
Hungary,1996,78015.96445,ghgs_without_land
Hungary,1995,75705.78021,ghgs_without_land
Hungary,1994,77026.11741,ghgs_without_land
Hungary,1993,78134.88738,ghgs_without_land
Hungary,1992,77312.1716,ghgs_without_land
Hungary,1991,87301.068,ghgs_without_land
Hungary,1990,94133.97193,ghgs_without_land
Iceland,2014,4596.847329,ghgs_without_land
Iceland,2013,4534.662835,ghgs_without_land
Iceland,2012,4550.40348,ghgs_without_land
Iceland,2011,4520.220864,ghgs_without_land
Iceland,2010,4730.35143,ghgs_without_land
Iceland,2009,4855.772309,ghgs_without_land
Iceland,2008,5140.336163,ghgs_without_land
Iceland,2007,4714.818309,ghgs_without_land
Iceland,2006,4454.034986,ghgs_without_land
Iceland,2005,3897.687838,ghgs_without_land
Iceland,2004,3940.121416,ghgs_without_land
Iceland,2003,3918.592696,ghgs_without_land
Iceland,2002,3936.901005,ghgs_without_land
Iceland,2001,3911.350243,ghgs_without_land
Iceland,2000,3962.772806,ghgs_without_land
Iceland,1999,3980.849341,ghgs_without_land
Iceland,1998,3754.774365,ghgs_without_land
Iceland,1997,3610.857991,ghgs_without_land
Iceland,1996,3472.183883,ghgs_without_land
Iceland,1995,3389.000968,ghgs_without_land
Iceland,1994,3328.37102,ghgs_without_land
Iceland,1993,3392.563058,ghgs_without_land
Iceland,1992,3341.98724,ghgs_without_land
Iceland,1991,3463.43779,ghgs_without_land
Iceland,1990,3633.558009,ghgs_without_land
Ireland,2014,58189.15489,ghgs_without_land
Ireland,2013,58481.60739,ghgs_without_land
Ireland,2012,58622.79564,ghgs_without_land
Ireland,2011,58130.29704,ghgs_without_land
Ireland,2010,62235.15204,ghgs_without_land
Ireland,2009,62786.97957,ghgs_without_land
Ireland,2008,68373.60112,ghgs_without_land
Ireland,2007,68995.45707,ghgs_without_land
Ireland,2006,69714.61921,ghgs_without_land
Ireland,2005,70321.20784,ghgs_without_land
Ireland,2004,68855.75011,ghgs_without_land
Ireland,2003,69540.65105,ghgs_without_land
Ireland,2002,69292.61632,ghgs_without_land
Ireland,2001,71314.7882,ghgs_without_land
Ireland,2000,69251.35485,ghgs_without_land
Ireland,1999,67064.21679,ghgs_without_land
Ireland,1998,65921.26527,ghgs_without_land
Ireland,1997,63432.52978,ghgs_without_land
Ireland,1996,61919.50477,ghgs_without_land
Ireland,1995,59791.07209,ghgs_without_land
Ireland,1994,58368.88457,ghgs_without_land
Ireland,1993,57083.62632,ghgs_without_land
Ireland,1992,56809.10967,ghgs_without_land
Ireland,1991,56825.68636,ghgs_without_land
Ireland,1990,56087.83816,ghgs_without_land
Italy,2014,418587.2149,ghgs_without_land
Italy,2013,438887.3696,ghgs_without_land
Italy,2012,468717.9158,ghgs_without_land
Italy,2011,494789.5846,ghgs_without_land
Italy,2010,508424.0983,ghgs_without_land
Italy,2009,498894.6551,ghgs_without_land
Italy,2008,549452.7291,ghgs_without_land
Italy,2007,561137.5861,ghgs_without_land
Italy,2006,569054.8046,ghgs_without_land
Italy,2005,578904.4403,ghgs_without_land
Italy,2004,580725.5802,ghgs_without_land
Italy,2003,578126.3683,ghgs_without_land
Italy,2002,561887.9524,ghgs_without_land
Italy,2001,561600.3276,ghgs_without_land
Italy,2000,554479.2897,ghgs_without_land
Italy,1999,549495.2305,ghgs_without_land
Italy,1998,543800.4302,ghgs_without_land
Italy,1997,532739.9304,ghgs_without_land
Italy,1996,526825.5357,ghgs_without_land
Italy,1995,533449.7686,ghgs_without_land
Italy,1994,505566.5387,ghgs_without_land
Italy,1993,513611.6183,ghgs_without_land
Italy,1992,519982.7784,ghgs_without_land
Italy,1991,523489.8088,ghgs_without_land
Italy,1990,521920.6005,ghgs_without_land
Japan,2014,1363862.305,ghgs_without_land
Japan,2013,1407883.226,ghgs_without_land
Japan,2012,1390339.973,ghgs_without_land
Japan,2011,1354616.007,ghgs_without_land
Japan,2010,1304902.642,ghgs_without_land
Japan,2009,1251003.584,ghgs_without_land
Japan,2008,1327168.529,ghgs_without_land
Japan,2007,1412795.074,ghgs_without_land
Japan,2006,1377861.939,ghgs_without_land
Japan,2005,1397101.819,ghgs_without_land
Japan,2004,1389593.188,ghgs_without_land
Japan,2003,1392702.146,ghgs_without_land
Japan,2002,1390331.141,ghgs_without_land
Japan,2001,1358715.508,ghgs_without_land
Japan,2000,1386713.844,ghgs_without_land
Japan,1999,1367886.089,ghgs_without_land
Japan,1998,1345840.238,ghgs_without_land
Japan,1997,1389906.994,ghgs_without_land
Japan,1996,1393109.438,ghgs_without_land
Japan,1995,1379924.544,ghgs_without_land
Japan,1994,1358267.678,ghgs_without_land
Japan,1993,1285876.655,ghgs_without_land
Japan,1992,1294404.603,ghgs_without_land
Japan,1991,1280937.699,ghgs_without_land
Japan,1990,1270742.948,ghgs_without_land
Latvia,2014,11373.09064,ghgs_without_land
Latvia,2013,11435.77199,ghgs_without_land
Latvia,2012,11513.89998,ghgs_without_land
Latvia,2011,11624.14732,ghgs_without_land
Latvia,2010,12357.46869,ghgs_without_land
Latvia,2009,11217.46636,ghgs_without_land
Latvia,2008,11936.76767,ghgs_without_land
Latvia,2007,12359.037,ghgs_without_land
Latvia,2006,11894.91811,ghgs_without_land
Latvia,2005,11374.29758,ghgs_without_land
Latvia,2004,11155.2836,ghgs_without_land
Latvia,2003,11164.59737,ghgs_without_land
Latvia,2002,11005.65855,ghgs_without_land
Latvia,2001,11034.14871,ghgs_without_land
Latvia,2000,10434.2892,ghgs_without_land
Latvia,1999,11009.66042,ghgs_without_land
Latvia,1998,11802.14213,ghgs_without_land
Latvia,1997,12312.70965,ghgs_without_land
Latvia,1996,12876.01534,ghgs_without_land
Latvia,1995,12824.9864,ghgs_without_land
Latvia,1994,14244.2499,ghgs_without_land
Latvia,1993,16149.85501,ghgs_without_land
Latvia,1992,19583.51083,ghgs_without_land
Latvia,1991,24373.11989,ghgs_without_land
Latvia,1990,26353.97297,ghgs_without_land
Liechtenstein,2014,204.4162492,ghgs_without_land
Liechtenstein,2013,234.9069302,ghgs_without_land
Liechtenstein,2012,228.193176,ghgs_without_land
Liechtenstein,2011,218.6051946,ghgs_without_land
Liechtenstein,2010,231.23248,ghgs_without_land
Liechtenstein,2009,245.7589985,ghgs_without_land
Liechtenstein,2008,260.3466968,ghgs_without_land
Liechtenstein,2007,240.1792935,ghgs_without_land
Liechtenstein,2006,269.2359593,ghgs_without_land
Liechtenstein,2005,265.8285108,ghgs_without_land
Liechtenstein,2004,264.9070372,ghgs_without_land
Liechtenstein,2003,264.2791614,ghgs_without_land
Liechtenstein,2002,254.0843831,ghgs_without_land
Liechtenstein,2001,247.655006,ghgs_without_land
Liechtenstein,2000,248.1745467,ghgs_without_land
Liechtenstein,1999,257.4003683,ghgs_without_land
Liechtenstein,1998,260.3381312,ghgs_without_land
Liechtenstein,1997,249.3419732,ghgs_without_land
Liechtenstein,1996,236.8290795,ghgs_without_land
Liechtenstein,1995,234.3218732,ghgs_without_land
Liechtenstein,1994,230.579338,ghgs_without_land
Liechtenstein,1993,244.0098932,ghgs_without_land
Liechtenstein,1992,236.8828559,ghgs_without_land
Liechtenstein,1991,236.6494308,ghgs_without_land
Liechtenstein,1990,229.1772507,ghgs_without_land
Lithuania,2014,19777.74981,ghgs_without_land
Lithuania,2013,19850.82895,ghgs_without_land
Lithuania,2012,21112.67638,ghgs_without_land
